City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
269,mozarlandia,-14.7447,-50.5706,23.34,86,41,2.8,BR,1682032910
270,broome,42.2506,-75.833,18.21,43,75,2.57,US,1682032910
271,hammerfest,70.6634,23.6821,2.25,93,75,5.66,NO,1682032910
272,vilyuysk,63.7553,121.6247,-8.39,91,100,3.69,RU,1682032910
273,stjordalshalsen,63.4681,10.9262,6.62,81,0,3.09,NO,1682032910
274,woodbridge,40.5576,-74.2846,19.85,54,0,3.6,US,1682032910
275,alice springs,-23.7,133.8833,12.75,71,5,3.09,AU,1682032778
276,fort mcmurray,56.7268,-111.381,9.77,25,0,6.17,CA,1682032748
277,la passe,45.5549,-0.8967,10.13,78,22,5.59,FR,1682032910
278,fort bragg,35.139,-79.006,29.08,32,0,4.12,US,1682032910
279,chake chake,-5.2459,39.7666,25.26,88,99,2.4,TZ,1682032910
280,poronaysk,49.2167,143.1167,4.67,74,82,1.82,RU,1682032911
281,torghay,49.6339,63.4981,6.27,71,95,2.32,KZ,1682032816
282,campoverde,-8.4753,-74.8058,27.83,97,100,0.89,PE,1682032911
283,andergrove,-21.0833,149.1833,26.47,71,21,7.43,AU,1682032911
284,bandarbeyla,9.4942,50.8122,27.3,77,18,2.65,SO,1682032911
285,tindouf,27.6711,-8.1474,15.95,64,0,9.32,DZ,1682032911
286,richmond,37.5538,-77.4603,29.52,35,20,4.12,US,1682032712
287,libreville,0.3925,9.4537,25.82,88,100,2.57,GA,1682032911
288,iskateley,67.6803,53.1512,-5.12,97,97,3.59,RU,1682032911
289,montevideo,-34.8335,-56.1674,15.29,71,0,2.24,UY,1682032863
290,ngetkib,7.3645,134.5148,28.14,83,75,1.54,PW,1682032911
291,saint-denis,48.9167,2.3333,6.75,85,0,2.57,FR,1682032911
292,ikwiriri,-7.9562,38.9716,22.73,99,97,1.38,TZ,1682032911
293,seagoville,32.6396,-96.5383,25.09,78,69,4.97,US,1682032911
294,tan-tan,28.438,-11.1032,16.82,83,14,6.28,MA,1682032911
295,malpica,43.3228,-8.8105,13.09,72,92,2.27,ES,1682032911
296,sierra madre,34.1617,-118.0528,29.89,25,0,7.2,US,1682032911
297,naracoorte,-36.9579,140.7383,15.13,84,43,1.82,AU,1682032912
298,arawa,-6.2132,155.5367,28.91,72,33,1.48,PG,1682032912
299,sur,22.5667,59.5289,28.35,57,84,3.47,OM,1682032912
300,lompoc,34.6391,-120.4579,28.16,48,40,12.86,US,1682032912
301,enewetak,11.3474,162.3373,27.05,81,95,8.96,MH,1682032912
302,malvan,16.0667,73.4667,26.67,76,0,1.86,IN,1682032912
303,dryden,49.7833,-92.7503,2.16,35,100,11.83,CA,1682032912
304,teluknaga,-6.0989,106.6381,28.07,94,40,2.06,ID,1682032912
305,zeya,53.75,127.2667,0.81,47,100,4.93,RU,1682032912
306,hola,51.5377,23.1902,10.1,76,54,3.21,PL,1682032912
307,goz beida,13.95,20.55,30.46,16,4,4.14,TD,1682032913
308,valente,-11.4122,-39.4619,28.3,60,63,6.67,BR,1682032913
309,acarau,-2.8856,-40.12,25.91,85,22,3.71,BR,1682032905
310,green river,41.5286,-109.4662,4.43,37,33,5.36,US,1682032913
311,taitung city,22.7583,121.1444,25.15,83,75,1.03,TW,1682032913
312,kaa-khem,51.6833,94.7333,-7.67,61,69,2.05,RU,1682032913
313,saint-philippe,-21.3585,55.7679,25.77,84,45,5.5,RE,1682032913
314,kudahuvadhoo,2.6708,72.8944,28.01,73,41,1.9,MV,1682032913
315,ust'-talovka,50.5493,81.85,-4.87,73,1,1.68,KZ,1682032913
316,shubarshi,48.5872,57.1869,7.38,42,66,3.91,KZ,1682032913
317,akdepe,42.0551,59.3788,9.05,17,1,4.29,TM,1682032913
318,piti village,13.4626,144.6933,28.03,80,91,7.65,GU,1682032913
319,kodinsk,58.6881,99.1844,-9.19,94,100,2.01,RU,1682032913
320,nishinoomote,30.7333,131.0,19.01,92,100,10.08,JP,1682032913
321,mogadishu,2.0371,45.3438,28.56,76,62,4.34,SO,1682032692
322,san bernardo del viento,9.3533,-75.9524,27.3,78,57,5.27,CO,1682032913
323,grand falls-windsor,48.9332,-55.6649,1.39,92,100,2.68,CA,1682032913
324,mili,6.0815,171.735,27.95,77,73,3.74,MH,1682032914
325,wanaraja,-7.1749,107.9808,20.15,97,81,0.9,ID,1682032914
326,mccook,40.2019,-100.6257,14.25,24,75,6.17,US,1682032914
327,karratha,-20.7377,116.8463,23.08,40,69,6.85,AU,1682032914
328,ixtapa,20.7,-105.2,25.57,78,0,7.2,MX,1682032914
329,tarawa,1.419,172.984,30.05,74,20,2.57,KI,1682032914
330,port blair,11.6667,92.75,27.49,72,26,2.71,IN,1682032914
331,wahneta,27.9528,-81.727,28.01,52,0,5.66,US,1682032914
332,maun,-19.9833,23.4167,16.98,59,0,1.54,BW,1682032914
333,tokonou,9.65,-9.7833,24.35,76,94,4.4,GN,1682032914
334,tallkayf,36.4894,43.1192,17.39,65,75,1.51,IQ,1682032914
335,damghan,36.1683,54.348,17.77,28,3,0.92,IR,1682032915
336,okha,53.5739,142.9478,0.13,90,100,7.76,RU,1682032915
337,novodvinsk,64.4165,40.8122,1.86,99,100,1.53,RU,1682032915
338,bhamo,24.2667,97.2333,23.76,36,26,0.75,MM,1682032915
339,saurimo,-9.6608,20.3916,19.14,93,66,1.07,AO,1682032915
340,fuerte olimpo,-21.0415,-57.8738,18.68,70,0,2.41,PY,1682032915
341,debre tabor,11.85,38.0167,15.17,24,25,0.86,ET,1682032915
342,egilsstadir,65.2653,-14.3948,5.95,61,0,2.06,IS,1682032915
343,coronel dorrego,-38.7187,-61.2873,18.71,50,44,5.1,AR,1682032915
344,mitu,1.1983,-70.1733,24.1,95,100,0.66,CO,1682032915
345,qarauyl,48.9451,79.255,-4.25,52,0,2.38,KZ,1682032816
346,ponta delgada,37.7333,-25.6667,14.4,67,40,9.26,PT,1682032915
347,ormara,25.2088,64.6357,25.6,79,42,6.12,PK,1682032915
348,fortuna,40.5982,-124.1573,13.19,57,84,1.58,US,1682032915
349,calabazar de sagua,22.6447,-79.8961,21.26,94,75,2.06,CU,1682032916
350,tayshet,55.9342,98.0044,-8.24,95,64,1.84,RU,1682032916
351,koh kong,11.6175,102.9806,27.43,85,90,0.82,KH,1682032916
352,malango,-2.9627,119.9001,20.48,97,100,0.76,ID,1682032916
353,opuwo,-18.0607,13.84,19.36,71,98,1.48,NA,1682032916
354,huilong,31.8111,121.655,13.08,90,68,7.68,CN,1682032916
355,lethem,3.3803,-59.7968,29.62,61,100,3.09,GY,1682032916
356,ifanadiana,-21.3,47.6333,19.57,99,57,1.02,MG,1682032916
357,mezhdurechensk,53.6942,88.0603,-5.34,93,100,1.4,RU,1682032916
358,luena,-11.7833,19.9167,17.53,79,85,0.68,AO,1682032916
359,korla,41.7597,86.1469,9.96,38,100,1.84,CN,1682032917
360,merizo village,13.2658,144.6691,27.85,78,89,7.85,GU,1682032917
361,trail,49.0998,-117.7022,12.6,52,98,2.62,CA,1682032917
362,nizhniy kuranakh,58.8353,125.4869,-4.12,94,100,4.41,RU,1682032917
363,chulakkurgan,43.765,69.1814,5.14,49,100,2.57,KZ,1682032917
364,bojnurd,37.4747,57.329,8.97,40,0,3.09,IR,1682032917
365,diamantino,-14.4086,-56.4461,22.57,85,99,1.91,BR,1682032917
366,crane,31.3974,-102.3501,27.62,10,13,2.45,US,1682032917
367,papao,-17.75,-149.55,30.82,77,97,11.45,PF,1682032917
368,basco,20.4487,121.9702,26.74,85,95,4.29,PH,1682032917
369,antsohihy,-14.8796,47.9875,22.75,95,4,1.04,MG,1682032917
370,lagoa,39.05,-27.9833,14.03,64,8,12.48,PT,1682032917
371,kenai,60.5544,-151.2583,10.05,45,0,3.09,US,1682032874
372,nyurba,63.2842,118.3319,-8.06,93,93,2.18,RU,1682032918
373,sieradz,51.5958,18.7302,12.25,68,74,3.86,PL,1682032918
374,selfoss,63.9331,-20.9971,6.94,80,50,0.92,IS,1682032918
375,feijo,-8.1642,-70.3536,23.53,97,96,1.51,BR,1682032918
376,menomonee falls,43.1789,-88.1173,22.82,66,75,5.14,US,1682032708
377,angaur state,6.906,134.13,28.67,75,99,4.25,PW,1682032918
378,petropavlovsk-kamchatsky,53.0452,158.6483,1.33,87,75,5.0,RU,1682032918
379,nazare,-13.035,-39.0144,26.24,88,8,2.09,BR,1682032918
380,kotido,2.9806,34.1331,21.82,68,98,2.19,UG,1682032918
381,laguna,38.421,-121.4238,23.2,20,0,3.6,US,1682032918
382,biloela,-24.4167,150.5,22.72,51,1,7.14,AU,1682032918
383,jos,9.9167,8.9,26.57,44,96,3.77,NG,1682032918
384,deyang,31.1302,104.382,17.37,93,100,3.7,CN,1682032919
385,mejit,10.2753,170.8646,26.6,81,100,7.68,MH,1682032919
386,berdigestyakh,62.0989,126.6992,-5.5,94,100,3.49,RU,1682032919
387,sisimiut,66.9395,-53.6735,-2.03,76,100,2.85,GL,1682032919
388,mount pearl,47.5166,-52.7813,1.58,96,100,10.29,CA,1682032919
389,el granada,37.5027,-122.4694,23.23,58,0,9.77,US,1682032919
390,poteau,35.0537,-94.6236,21.02,82,100,0.0,US,1682032919
391,neiafu,-18.65,-173.9833,28.38,74,40,5.66,TO,1682032919
392,quellon,-43.1167,-73.6167,11.14,87,100,1.54,CL,1682032919
393,tofol,5.3248,163.0078,30.88,66,75,1.54,FM,1682032919
394,ciudad lazaro cardenas,17.9583,-102.2,28.01,65,30,6.15,MX,1682032919
395,gizo,-8.103,156.8419,28.37,69,62,1.36,SB,1682032919
396,nuriootpa,-34.4833,139.0,16.54,80,0,1.35,AU,1682032920
397,zaragoza,41.6561,-0.8773,18.78,41,0,3.6,ES,1682032920
398,mount isa,-20.7333,139.5,22.87,40,4,6.69,AU,1682032920
399,luneville,48.6,6.5,4.68,94,55,1.01,FR,1682032920
400,upington,-28.4478,21.2561,13.21,50,0,4.12,ZA,1682032920
401,moab,38.5733,-109.5498,13.67,17,46,1.34,US,1682032731
402,nadym,65.5333,72.5167,-3.38,96,99,4.18,RU,1682032920
403,brisas de zicatela,15.8369,-97.0419,30.29,66,20,3.6,MX,1682032920
404,hilo,19.7297,-155.09,28.49,75,0,4.12,US,1682032864
405,nokha,27.6,73.4167,24.62,8,0,2.83,IN,1682032920
406,les sables-d'olonne,46.6667,-1.8333,6.44,90,1,4.62,FR,1682032920
407,smirnykh,49.75,142.8333,2.9,92,100,1.48,RU,1682032920
408,plettenberg bay,-34.0527,23.3716,12.94,78,79,6.4,ZA,1682032921
409,aasiaat,68.7098,-52.8699,-10.05,90,87,1.93,GL,1682032921
410,east london,-33.0153,27.9116,16.95,63,100,10.37,ZA,1682032647
411,rio grande,-32.035,-52.0986,13.06,74,2,3.27,BR,1682032921
412,ugoofaaru,5.6667,73.0,28.16,72,100,2.19,MV,1682032921
413,tayoltita,24.0833,-105.9333,29.33,24,62,3.69,MX,1682032876
414,funafuti,-8.5243,179.1942,31.0,79,40,2.06,TV,1682032921
415,shetpe,44.1667,52.1167,15.0,15,94,9.44,KZ,1682032921
416,mandalgovi,45.7625,106.2708,-0.36,21,2,4.81,MN,1682032922
417,patong,7.8961,98.2966,28.08,79,100,4.95,TH,1682032922
418,retreat,38.8245,-85.8533,27.22,58,88,7.18,US,1682032922
419,bikin,46.8161,134.26,4.86,45,7,7.16,RU,1682032922
420,afua,-0.1567,-50.3867,25.08,92,70,2.26,BR,1682032922
421,nar'yan-mar,67.6713,53.087,-5.08,97,97,3.63,RU,1682032764
422,smithers,54.7804,-127.1743,7.18,57,75,2.57,CA,1682032922
423,mount gambier,-37.8333,140.7667,15.22,91,98,1.46,AU,1682032922
424,dame-marie,18.5667,-74.4167,25.83,76,16,1.76,HT,1682032922
425,queenstown,-31.8976,26.8753,8.39,74,99,2.11,ZA,1682032923
426,malpe,13.35,74.7167,27.61,78,83,1.35,IN,1682032923
427,isangel,-19.55,169.2667,31.06,66,20,1.03,VU,1682032923
428,remire-montjoly,4.9167,-52.2667,25.02,94,75,2.57,GF,1682032923
429,port lincoln,-34.7333,135.8667,16.54,77,52,0.58,AU,1682032923
430,hami,42.8,93.45,8.04,16,94,1.03,CN,1682032923
431,auki,-8.7676,160.7034,29.03,69,51,0.31,SB,1682032923
432,nahiyat ash shinafiyah,31.5874,44.6602,26.85,37,100,4.26,IQ,1682032924
433,eraan,9.0629,117.7016,27.02,83,19,0.3,PH,1682032924
434,junagadh,21.5167,70.4667,25.08,64,0,1.98,IN,1682032924
435,porto novo,6.4965,2.6036,27.74,81,95,5.43,BJ,1682032924
436,pemangkat,1.1667,108.9667,24.84,88,100,2.66,ID,1682032924
437,mahdia,35.5047,11.0622,16.97,86,95,5.8,TN,1682032924
438,dunedin,-45.8742,170.5036,16.15,86,100,1.34,NZ,1682032732
439,tual,-5.6667,132.75,28.14,75,42,4.99,ID,1682032924
440,micheweni,-4.9667,39.8333,26.06,85,95,2.89,TZ,1682032924
441,boditi,6.9667,37.8667,15.88,87,98,1.93,ET,1682032925
442,breyten,-26.3018,29.987,9.37,49,2,1.87,ZA,1682032925
443,malindi,-3.2175,40.1191,26.31,85,93,3.82,KE,1682032925
444,krutaya gorka,55.3649,73.2231,-2.18,59,47,3.63,RU,1682032925
445,khanbari,27.3747,87.2039,20.11,37,48,2.11,NP,1682032925
446,wynyard,-41.0,145.7167,17.77,75,100,3.3,AU,1682032925
447,suzun,53.7841,82.3116,-1.87,68,64,2.38,RU,1682032925
448,santa barbara,34.7333,-120.0343,24.39,28,0,6.17,US,1682032800
449,marquard,-28.6645,27.4305,13.58,51,85,0.96,ZA,1682032926
450,chimbote,-9.0853,-78.5783,26.11,74,96,3.63,PE,1682032676
451,kapa'a,22.0752,-159.319,26.99,75,0,3.6,US,1682032926
452,mumford,5.2618,-0.759,27.55,81,100,7.1,GH,1682032926
453,lumphat,13.4878,106.9816,25.84,82,57,0.57,KH,1682032926
454,thakurgaon,26.0333,88.4667,25.3,71,20,5.1,BD,1682032927
455,xilin hot,43.9667,116.0333,0.96,17,99,1.32,CN,1682032927
456,onega,63.9061,38.1404,0.61,99,100,1.57,RU,1682032927
457,oak grove,45.4168,-122.6401,8.57,90,100,4.63,US,1682032675
458,puerto baquerizo moreno,-0.9,-89.6,27.15,77,70,4.35,EC,1682032809
459,pisco,-13.7,-76.2167,23.03,78,0,7.72,PE,1682032927
460,murzuq,25.9155,13.9184,23.12,8,74,4.22,LY,1682032927
461,tazacorte,28.629,-17.9293,19.54,89,75,2.57,ES,1682032927
462,carolina beach,34.0352,-77.8936,25.6,52,6,4.17,US,1682032927
463,baneasa,44.0461,26.0642,11.05,85,100,3.76,RO,1682032927
464,kinablangan,7.6947,126.5503,27.34,76,99,1.02,PH,1682032928
465,nenjiang,49.1833,125.2167,1.94,53,71,8.77,CN,1682032928
466,christchurch,-43.5333,172.6333,14.95,93,100,1.54,NZ,1682032645
467,awjilah,29.1081,21.2869,21.31,24,79,4.9,LY,1682032928
468,road town,18.4167,-64.6167,27.05,73,40,3.09,VG,1682032928
469,gisborne,-38.6533,178.0042,20.24,66,92,1.9,NZ,1682032928
470,ko pha ngan,9.7578,100.0291,26.38,77,95,5.24,TH,1682032929
471,jinghong,21.991,100.7341,21.57,42,0,1.07,CN,1682032929
472,taltal,-25.4,-70.4833,18.59,78,86,1.24,CL,1682032929
473,yanchep,-31.55,115.6833,15.34,44,13,3.96,AU,1682032929
474,chardara,41.2547,67.9692,10.46,46,86,3.47,KZ,1682032929
475,aur,8.1499,171.1687,27.05,82,99,6.37,MH,1682032929
476,yuzhno-kurilsk,44.0306,145.8556,7.12,61,96,5.4,RU,1682032929
477,uturoa,-16.7333,-151.4333,28.36,79,99,9.24,PF,1682032929
478,lazaro cardenas,17.9583,-102.2,28.01,65,30,6.15,MX,1682032822
479,amga,60.8953,131.9608,-2.14,93,100,1.93,RU,1682032929
480,duba,27.3513,35.6901,24.44,64,1,2.77,SA,1682032930
481,creel,27.75,-107.6333,20.08,14,83,7.61,MX,1682032930
482,samoylovka,51.184,43.7081,10.95,50,100,4.75,RU,1682032930
483,port saint john's,-31.6229,29.5448,19.09,62,99,9.06,ZA,1682032930
484,belyy yar,53.6039,91.3903,-3.06,63,0,3.0,RU,1682032930
485,zaozersk,69.4005,32.4476,2.3,87,96,9.49,RU,1682032930
486,lorengau,-2.0226,147.2712,28.34,74,89,1.82,PG,1682032930
487,kuttampuzha,10.1511,76.7339,26.64,94,59,0.87,IN,1682032930
488,tanabe,33.7333,135.3667,19.56,72,75,1.03,JP,1682032930
489,wenchang,30.904,118.4887,17.1,85,1,5.69,CN,1682032930
490,sao goncalo do sapucai,-21.8922,-45.5953,12.65,83,26,1.65,BR,1682032930
491,ontario,34.0633,-117.6509,29.76,25,75,7.72,US,1682032881
492,ulsteinvik,62.3432,5.8487,8.75,91,42,0.89,NO,1682032931
493,coahuayana de hidalgo,18.7,-103.6583,29.09,53,15,3.59,MX,1682032931
494,alachua,29.7086,-82.3332,26.47,41,0,4.63,US,1682032931
495,murghob,38.1702,73.9667,-7.32,66,100,2.21,TJ,1682032931
496,coracora,-15.0333,-73.7833,10.73,90,87,2.2,PE,1682032931
497,aquidauana,-20.4711,-55.7872,18.9,71,0,2.0,BR,1682032931
498,lautoka,-17.6167,177.4667,30.92,62,20,2.57,FJ,1682032931
499,cayeli,41.0923,40.7292,11.77,92,95,1.4,TR,1682032931
500,qamdo,31.1667,97.2333,0.02,59,15,2.09,CN,1682032931
501,magadan,59.5667,150.8,4.74,82,100,11.27,RU,1682032931
502,tubarjal,30.4999,38.216,17.64,42,0,8.12,SA,1682032932
503,majene,-3.5403,118.9707,25.72,85,100,1.86,ID,1682032932
504,port-vila,-17.7338,168.3219,27.78,83,75,1.54,VU,1682032846
505,brookings,44.3114,-96.7984,7.19,72,20,9.77,US,1682032919
506,cockburn town,21.4612,-71.1419,25.97,77,1,7.65,TC,1682032925
507,potosi,-19.5836,-65.7531,7.63,55,0,2.61,BO,1682032932
508,belel,7.05,14.4333,20.11,65,47,1.91,CM,1682032932
509,todos santos,23.45,-110.2167,21.91,76,100,4.42,MX,1682032932
510,russkaya polyana,49.417,31.9201,7.26,92,100,5.92,UA,1682032932
511,ulubey,40.8721,37.7588,7.07,97,100,1.0,TR,1682032933
512,fauske,67.2588,15.3918,6.02,99,100,1.87,NO,1682032933
513,turabah,21.2141,41.6331,21.56,54,37,2.68,SA,1682032933
514,mana,5.6592,-53.7767,25.44,90,42,4.17,GF,1682032933
515,sosnogorsk,63.6023,53.8817,0.12,96,100,2.68,RU,1682032933
516,padang,-0.9492,100.3543,24.03,87,100,1.48,ID,1682032933
517,usinsk,65.9939,57.5281,-3.33,98,100,3.7,RU,1682032933
518,yenisarbademli,37.7078,31.3864,8.16,72,7,2.37,TR,1682032933
519,okhotsk,59.3833,143.3,0.12,82,100,4.63,RU,1682032934
520,tinajo,29.0788,-13.7081,18.49,63,20,2.06,ES,1682032934
521,changji,44.0167,87.3167,4.44,52,0,2.0,CN,1682032934
522,al bawiti,28.3492,28.8659,15.82,57,0,3.53,EG,1682032934
523,natal,-5.795,-35.2094,27.36,78,20,5.14,BR,1682032934
524,rawson,-43.3002,-65.1023,23.5,36,100,7.72,AR,1682032934
525,aginskoye,51.1,114.53,-7.03,41,1,4.49,RU,1682032934
526,bakanas,44.8081,76.2772,3.47,35,0,5.51,KZ,1682032935
527,chakari,-18.0629,29.8925,19.42,60,59,2.2,ZW,1682032935
528,kalaleh,37.3807,55.4916,20.74,24,15,3.6,IR,1682032935
529,katsuura,35.1333,140.3,19.3,82,100,5.47,JP,1682032909
530,bloemfontein,-29.1211,26.214,12.71,76,99,4.12,ZA,1682032935
531,mikulov,48.8056,16.6378,11.01,88,56,1.56,CZ,1682032935
532,mamit,23.9333,92.4833,19.44,97,13,1.17,IN,1682032935
533,suoyarvi,62.0833,32.35,1.63,100,100,2.06,RU,1682032935
534,batouri,4.4333,14.3667,20.57,94,100,1.85,CM,1682032935
535,summerside,46.3959,-63.7876,4.27,87,75,5.14,CA,1682032936
536,machico,32.7,-16.7667,19.28,79,20,2.06,PT,1682032936
537,chibuto,-24.6867,33.5306,17.45,68,0,3.03,MZ,1682032936
538,nouadhibou,20.931,-17.0347,18.99,82,48,6.69,MR,1682032936
539,muisne,0.6,-80.0333,26.18,83,96,1.78,EC,1682032936
540,genhe,50.7833,121.5167,-3.97,81,100,4.26,CN,1682032936
541,sassandra,4.95,-6.0833,26.07,86,100,2.11,CI,1682032936
542,isla vista,34.4133,-119.861,28.28,30,0,3.6,US,1682032927
